base,outer,inner,k_outer,k_inner,samples,successes,percentage,is_coprime
14,11,10,1,1,1000,103,10.30,false
14,11,10,2,2,1000,66,6.60,false
14,11,12,0,0,1000,174,17.40,false
14,11,12,0,1,1000,128,12.80,false
14,11,12,1,0,1000,124,12.40,false
14,11,12,1,1,1000,84,8.40,false
14,11,12,2,2,1000,71,7.10,false
14,11,13,0,0,1000,187,18.70,true
14,11,13,0,1,1000,119,11.90,true
14,11,13,1,0,1000,151,15.10,true
14,11,13,1,1,1000,96,9.60,true
14,11,13,2,2,1000,73,7.30,true
14,12,1,0,0,1000,0,0.00,false
14,12,1,0,1,1000,0,0.00,false
14,12,1,1,0,1000,0,0.00,false
14,12,1,1,1,1000,0,0.00,false
14,12,1,2,2,1000,0,0.00,false
14,12,2,0,0,1000,0,0.00,false
14,12,2,0,1,1000,0,0.00,false
14,12,2,1,0,1000,0,0.00,false
14,12,2,1,1,1000,0,0.00,false
14,12,2,2,2,1000,0,0.00,false
14,12,3,0,0,1000,0,0.00,false
14,12,3,0,1,1000,0,0.00,false
14,12,3,1,0,1000,0,0.00,false
14,12,3,1,1,1000,0,0.00,false
14,12,3,2,2,1000,0,0.00,false
14,12,4,0,0,1000,0,0.00,false
14,12,4,0,1,1000,0,0.00,false
14,12,4,1,0,1000,0,0.00,false
14,12,4,1,1,1000,0,0.00,false
14,12,4,2,2,1000,0,0.00,false
14,12,5,0,0,1000,0,0.00,false
14,12,5,0,1,1000,0,0.00,false
14,12,5,1,0,1000,0,0.00,false
14,12,5,1,1,1000,0,0.00,false
14,12,5,2,2,1000,0,0.00,false
14,12,6,0,0,1000,0,0.00,false
14,12,6,0,1,1000,0,0.00,false
14,12,6,1,0,1000,0,0.00,false
14,12,6,1,1,1000,0,0.00,false
14,12,6,2,2,1000,0,0.00,false
14,12,7,0,0,1000,0,0.00,false
14,12,7,0,1,1000,0,0.00,false
14,12,7,1,0,1000,0,0.00,false
14,12,7,1,1,1000,0,0.00,false
14,12,7,2,2,1000,0,0.00,false
14,12,8,0,0,1000,0,0.00,false
14,12,8,0,1,1000,0,0.00,false
14,12,8,1,0,1000,0,0.00,false
14,12,8,1,1,1000,0,0.00,false
14,12,8,2,2,1000,0,0.00,false
14,12,9,0,0,1000,0,0.00,false
14,12,9,0,1,1000,0,0.00,false
14,12,9,1,0,1000,0,0.00,false
14,12,9,1,1,1000,0,0.00,false
14,12,9,2,2,1000,0,0.00,false
14,12,10,0,0,1000,0,0.00,false
14,12,10,0,1,1000,0,0.00,false
14,12,10,1,0,1000,0,0.00,false
14,12,10,1,1,1000,0,0.00,false
14,12,10,2,2,1000,0,0.00,false
14,12,11,0,0,1000,0,0.00,false
14,12,11,0,1,1000,0,0.00,false
14,12,11,1,0,1000,0,0.00,false
14,12,11,1,1,1000,0,0.00,false
14,12,11,2,2,1000,0,0.00,false
14,12,13,0,0,1000,0,0.00,false
14,12,13,0,1,1000,0,0.00,false
14,12,13,1,0,1000,0,0.00,false
14,12,13,1,1,1000,0,0.00,false
14,12,13,2,2,1000,0,0.00,false
14,13,1,0,0,1000,190,19.00,true
14,13,1,0,1,1000,135,13.50,true
14,13,1,1,0,1000,117,11.70,true
14,13,1,1,1,1000,97,9.70,true
14,13,1,2,2,1000,61,6.10,true
14,13,2,0,0,1000,169,16.90,false
14,13,2,0,1,1000,129,12.90,false
14,13,2,1,0,1000,116,11.60,false
14,13,2,1,1,1000,92,9.20,false
14,13,2,2,2,1000,76,7.60,false
14,13,3,0,0,1000,178,17.80,true
14,13,3,0,1,1000,119,11.90,true
14,13,3,1,0,1000,133,13.30,true
14,13,3,1,1,1000,91,9.10,true
14,13,3,2,2,1000,59,5.90,true
14,13,4,0,0,1000,180,18.00,false
14,13,4,0,1,1000,115,11.50,false
14,13,4,1,0,1000,121,12.10,false
14,13,4,1,1,1000,101,10.10,false
14,13,4,2,2,1000,55,5.50,false
14,13,5,0,0,1000,162,16.20,true
14,13,5,0,1,1000,125,12.50,true
14,13,5,1,0,1000,111,11.10,true
14,13,5,1,1,1000,99,9.90,true
14,13,5,2,2,1000,75,7.50,true
14,13,6,0,0,1000,186,18.60,false
14,13,6,0,1,1000,129,12.90,false
14,13,6,1,0,1000,134,13.40,false
14,13,6,1,1,1000,108,10.80,false
14,13,6,2,2,1000,67,6.70,false
14,13,7,0,0,1000,187,18.70,false
14,13,7,0,1,1000,140,14.00,false
14,13,7,1,0,1000,128,12.80,false
14,13,7,1,1,1000,95,9.50,false
14,13,7,2,2,1000,66,6.60,false
14,13,8,0,0,1000,163,16.30,false
14,13,8,0,1,1000,140,14.00,false
14,13,8,1,0,1000,120,12.00,false
14,13,8,1,1,1000,105,10.50,false
14,13,8,2,2,1000,75,7.50,false
14,13,9,0,0,1000,168,16.80,true
14,13,9,0,1,1000,126,12.60,true
14,13,9,1,0,1000,122,12.20,true
14,13,9,1,1,1000,91,9.10,true
14,13,9,2,2,1000,64,6.40,true
14,13,10,0,0,1000,177,17.70,false
14,13,10,0,1,1000,124,12.40,false
14,13,10,1,0,1000,121,12.10,false
14,13,10,1,1,1000,93,9.30,false
14,13,10,2,2,1000,69,6.90,false
14,13,11,0,0,1000,171,17.10,true
14,13,11,0,1,1000,130,13.00,true
14,13,11,1,0,1000,121,12.10,true
14,13,11,1,1,1000,100,10.00,true
14,13,11,2,2,1000,72,7.20,true
14,13,12,0,0,1000,176,17.60,false
14,13,12,0,1,1000,127,12.70,false
14,13,12,1,0,1000,113,11.30,false
14,13,12,1,1,1000,97,9.70,false
14,13,12,2,2,1000,54,5.40,false
15,1,2,0,0,1000,148,14.80,true
15,1,2,0,1,1000,128,12.80,true
15,1,2,1,0,1000,114,11.40,true
15,1,2,1,1,1000,93,9.30,true
15,1,2,2,2,1000,54,5.40,true
15,1,3,0,0,1000,154,15.40,false
15,1,3,0,1,1000,99,9.90,false
15,1,3,1,0,1000,121,12.10,false
15,1,3,1,1,1000,91,9.10,false
15,1,3,2,2,1000,60,6.00,false
15,1,4,0,0,1000,148,14.80,true
15,1,4,0,1,1000,111,11.10,true
15,1,4,1,0,1000,128,12.80,true
15,1,4,1,1,1000,92,9.20,true
15,1,4,2,2,1000,64,6.40,true
15,1,5,0,0,1000,151,15.10,false
15,1,5,0,1,1000,112,11.20,false
15,1,5,1,0,1000,102,10.20,false
15,1,5,1,1,1000,84,8.40,false
15,1,5,2,2,1000,66,6.60,false
15,1,6,0,0,1000,147,14.70,false
15,1,6,0,1,1000,109,10.90,false
15,1,6,1,0,1000,112,11.20,false
15,1,6,1,1,1000,71,7.10,false
15,1,6,2,2,1000,53,5.30,false
15,1,7,0,0,1000,156,15.60,true
15,1,7,0,1,1000,115,11.50,true
15,1,7,1,0,1000,125,12.50,true
15,1,7,1,1,1000,93,9.30,true
15,1,7,2,2,1000,64,6.40,true
15,1,8,0,0,1000,165,16.50,true
15,1,8,0,1,1000,118,11.80,true
15,1,8,1,0,1000,116,11.60,true
15,1,8,1,1,1000,80,8.00,true
15,1,8,2,2,1000,57,5.70,true
15,1,9,0,0,1000,158,15.80,false
15,1,9,0,1,1000,103,10.30,false
15,1,9,1,0,1000,109,10.90,false
15,1,9,1,1,1000,94,9.40,false
15,1,9,2,2,1000,64,6.40,false
15,1,10,0,0,1000,134,13.40,false
15,1,10,0,1,1000,120,12.00,false
15,1,10,1,0,1000,103,10.30,false
15,1,10,1,1,1000,76,7.60,false
15,1,10,2,2,1000,64,6.40,false
15,1,11,0,0,1000,157,15.70,true
15,1,11,0,1,1000,122,12.20,true
15,1,11,1,0,1000,116,11.60,true
15,1,11,1,1,1000,106,10.60,true
15,1,11,2,2,1000,53,5.30,true
15,1,12,0,0,1000,154,15.40,false
15,1,12,0,1,1000,117,11.70,false
15,1,12,1,0,1000,121,12.10,false
15,1,12,1,1,1000,81,8.10,false
15,1,12,2,2,1000,57,5.70,false
15,1,13,0,0,1000,164,16.40,true
15,1,13,0,1,1000,117,11.70,true
15,1,13,1,0,1000,119,11.90,true
15,1,13,1,1,1000,78,7.80,true
15,1,13,2,2,1000,46,4.60,true
15,1,14,0,0,1000,150,15.00,true
15,1,14,0,1,1000,122,12.20,true
15,1,14,1,0,1000,102,10.20,true
15,1,14,1,1,1000,77,7.70,true
15,1,14,2,2,1000,63,6.30,true
15,2,1,0,0,1000,159,15.90,true
15,2,1,0,1,1000,109,10.90,true
15,2,1,1,0,1000,108,10.80,true
15,2,1,1,1,1000,84,8.40,true
15,2,1,2,2,1000,57,5.70,true
15,2,3,0,0,1000,151,15.10,false
15,2,3,0,1,1000,118,11.80,false
15,2,3,1,0,1000,114,11.40,false
15,2,3,1,1,1000,82,8.20,false
15,2,3,2,2,1000,53,5.30,false
15,2,4,0,0,1000,156,15.60,true
15,2,4,0,1,1000,106,10.60,true
15,2,4,1,0,1000,116,11.60,true
15,2,4,1,1,1000,90,9.00,true
15,2,4,2,2,1000,55,5.50,true
15,2,5,0,0,1000,159,15.90,false
15,2,5,0,1,1000,104,10.40,false
15,2,5,1,0,1000,96,9.60,false
15,2,5,1,1,1000,89,8.90,false
15,2,5,2,2,1000,51,5.10,false
15,2,6,0,0,1000,155,15.50,false
15,2,6,0,1,1000,111,11.10,false
15,2,6,1,0,1000,109,10.90,false
15,2,6,1,1,1000,81,8.10,false
15,2,6,2,2,1000,54,5.40,false
15,2,7,0,0,1000,143,14.30,true
15,2,7,0,1,1000,112,11.20,true
15,2,7,1,0,1000,111,11.10,true
15,2,7,1,1,1000,81,8.10,true
15,2,7,2,2,1000,51,5.10,true
15,2,8,0,0,1000,150,15.00,true
15,2,8,0,1,1000,106,10.60,true
15,2,8,1,0,1000,110,11.00,true
15,2,8,1,1,1000,102,10.20,true
15,2,8,2,2,1000,54,5.40,true
15,2,9,0,0,1000,152,15.20,false
15,2,9,0,1,1000,116,11.60,false
15,2,9,1,0,1000,126,12.60,false
15,2,9,1,1,1000,83,8.30,false
15,2,9,2,2,1000,51,5.10,false
15,2,10,0,0,1000,150,15.00,false
15,2,10,0,1,1000,121,12.10,false
15,2,10,1,0,1000,108,10.80,false
15,2,10,1,1,1000,88,8.80,false
15,2,10,2,2,1000,57,5.70,false
15,2,11,0,0,1000,159,15.90,true
15,2,11,0,1,1000,115,11.50,true
15,2,11,1,0,1000,114,11.40,true
15,2,11,1,1,1000,85,8.50,true
15,2,11,2,2,1000,49,4.90,true
15,2,12,0,0,1000,151,15.10,false
15,2,12,0,1,1000,112,11.20,false
15,2,12,1,0,1000,104,10.40,false
15,2,12,1,1,1000,87,8.70,false
15,2,12,2,2,1000,51,5.10,false
15,2,13,0,0,1000,151,15.10,true
15,2,13,0,1,1000,100,10.00,true
15,2,13,1,0,1000,105,10.50,true
15,2,13,1,1,1000,98,9.80,true
15,2,13,2,2,1000,50,5.00,true
15,2,14,0,0,1000,153,15.30,true
15,2,14,0,1,1000,104,10.40,true
15,2,14,1,0,1000,104,10.40,true
15,2,14,1,1,1000,86,8.60,true
15,2,14,2,2,1000,58,5.80,true
15,3,1,0,0,1000,0,0.00,false
15,3,1,0,1,1000,0,0.00,false
15,3,1,1,0,1000,0,0.00,false
15,3,1,1,1,1000,0,0.00,false
15,3,1,2,2,1000,0,0.00,false
15,3,2,0,0,1000,0,0.00,false
15,3,2,0,1,1000,0,0.00,false
15,3,2,1,0,1000,0,0.00,false
15,3,2,1,1,1000,0,0.00,false
15,3,2,2,2,1000,0,0.00,false
15,3,4,0,0,1000,0,0.00,false
15,3,4,0,1,1000,0,0.00,false
15,3,4,1,0,1000,0,0.00,false
15,3,4,1,1,1000,0,0.00,false
15,3,4,2,2,1000,0,0.00,false
15,3,5,0,0,1000,0,0.00,false
15,3,5,0,1,1000,0,0.00,false
15,3,5,1,0,1000,0,0.00,false
15,3,5,1,1,1000,0,0.00,false
15,3,5,2,2,1000,0,0.00,false
15,3,6,0,0,1000,0,0.00,false
15,3,6,0,1,1000,0,0.00,false
15,3,6,1,0,1000,0,0.00,false
15,3,6,1,1,1000,0,0.00,false
15,3,6,2,2,1000,0,0.00,false
15,3,7,0,0,1000,0,0.00,false
15,3,7,0,1,1000,0,0.00,false
15,3,7,1,0,1000,0,0.00,false
15,3,7,1,1,1000,0,0.00,false
15,3,7,2,2,1000,0,0.00,false
15,3,8,0,0,1000,0,0.00,false
15,3,8,0,1,1000,0,0.00,false
15,3,8,1,0,1000,0,0.00,false
15,3,8,1,1,1000,0,0.00,false
15,3,8,2,2,1000,0,0.00,false
15,3,9,0,0,1000,0,0.00,false
15,3,9,0,1,1000,0,0.00,false
15,3,9,1,0,1000,0,0.00,false
15,3,9,1,1,1000,0,0.00,false
15,3,9,2,2,1000,0,0.00,false
15,3,10,0,0,1000,0,0.00,false
15,3,10,0,1,1000,0,0.00,false
15,3,10,1,0,1000,0,0.00,false
15,3,10,1,1,1000,0,0.00,false
15,3,10,2,2,1000,0,0.00,false
15,3,11,0,0,1000,0,0.00,false
15,3,11,0,1,1000,0,0.00,false
15,3,11,1,0,1000,0,0.00,false
15,3,11,1,1,1000,0,0.00,false
15,3,11,2,2,1000,0,0.00,false
15,3,12,0,0,1000,0,0.00,false
15,3,12,0,1,1000,0,0.00,false
15,3,12,1,0,1000,0,0.00,false
15,3,12,1,1,1000,0,0.00,false
15,3,12,2,2,1000,0,0.00,false
15,3,13,0,0,1000,0,0.00,false
15,3,13,0,1,1000,0,0.00,false
15,3,13,1,0,1000,0,0.00,false
15,3,13,1,1,1000,0,0.00,false
15,3,13,2,2,1000,0,0.00,false
15,3,14,0,0,1000,0,0.00,false
15,3,14,0,1,1000,0,0.00,false
15,3,14,1,0,1000,0,0.00,false
15,3,14,1,1,1000,0,0.00,false
15,3,14,2,2,1000,0,0.00,false
15,4,1,0,0,1000,150,15.00,true
15,4,1,0,1,1000,110,11.00,true
